,rent_cost,Area_m2,rooms,Dictrict_8,Dishwasher,Shower_cabin,Bathroom_combined_3,Distance_from_Cremlin,Bathroom_combined_2,Repair_disigne,Ceiling_height_m,Bathroom_combined_4,Parking_underground,Air_conditioner,Repair_cosmetic,House_panel,Bathroom_separate_3,ulitsa_dvor,Bathroom_combined_1,Bathroom_separate_4,House_monolithic_brick,Telephone,House_noun,dvor,Bathroom_combined_0,Television,Parking_paid_yard,House_monolithic,Bathroom_separate_2,Dictrict_1,Dictrict_10,House_block,Pass_lift_1,You_can_with_animals,Dictrict_2,Dictrict_6,Bathroom_separate_1,House_oldfond,Dictrict_9,Loggia_1
3244,28000.0,36.0,1.0,0,False,False,0,13.45,0,0,2.64,0,0,False,1,1,0,0,1,0,0,False,0,1,0,False,0,0,0,1,0,0,0,True,0,0,0,0,0,0
3245,30000.0,36.0,1.0,0,False,False,0,14.08,0,0,2.99,0,0,False,1,1,0,0,1,0,0,False,0,1,0,True,0,0,0,1,0,0,0,True,0,0,0,0,0,0
3246,30000.0,32.0,1.0,0,False,False,0,14.1,0,0,2.99,0,0,False,1,1,0,0,1,0,0,False,0,0,0,False,0,0,0,1,0,0,1,False,0,0,0,0,0,0
3247,30000.0,38.0,1.0,0,True,False,0,13.74,0,0,2.99,0,0,True,1,0,0,0,1,0,0,False,0,0,0,False,0,1,0,1,0,0,0,True,0,0,0,0,0,1
3248,30000.0,36.6,2.0,0,False,False,0,13.28,0,0,2.99,0,0,False,1,1,0,1,0,0,0,False,0,0,1,False,0,0,0,1,0,0,1,True,0,0,1,0,0,0
3249,33000.0,42.0,1.0,0,True,False,0,10.7,0,0,2.64,0,0,False,1,1,0,0,1,0,0,False,0,0,0,True,0,0,0,1,0,0,0,True,0,0,0,0,0,1
3250,33000.0,38.0,1.0,0,False,False,0,13.79,0,0,2.99,0,0,False,1,1,0,0,1,0,0,False,0,1,0,True,0,0,0,1,0,0,1,False,0,0,0,0,0,1
3251,33000.0,33.0,1.0,0,False,False,0,14.07,0,0,2.99,0,0,False,1,1,0,0,0,0,0,False,0,1,1,True,0,0,0,1,0,0,1,False,0,0,1,0,0,0
3252,33000.0,36.0,1.0,0,False,False,0,13.36,0,0,2.99,0,0,False,1,0,0,0,0,0,0,False,0,1,1,True,1,0,0,1,0,0,1,True,0,0,1,0,0,0
3253,35000.0,45.0,2.0,0,False,False,0,13.59,0,0,2.48,0,0,False,1,1,0,0,1,0,0,False,0,1,0,True,0,0,0,1,0,0,0,True,0,0,0,0,0,0
3254,35000.0,33.0,1.0,0,False,False,0,13.15,0,0,2.99,0,0,False,1,0,0,0,0,0,0,False,0,0,1,True,0,0,0,1,0,0,1,True,0,0,1,0,0,0
3255,35000.0,46.0,2.0,0,True,False,0,14.4,0,0,2.64,0,0,True,0,1,0,0,0,0,0,False,0,1,1,True,0,0,0,1,0,0,0,False,0,0,1,0,0,0
3256,35000.0,38.0,1.0,0,False,True,0,13.68,0,0,2.99,0,0,True,0,0,0,0,1,0,0,False,0,1,0,False,1,1,0,1,0,0,0,False,0,0,0,0,0,1
3257,35000.0,46.0,2.0,0,False,False,0,11.32,0,0,2.5,0,0,False,1,1,0,0,1,0,0,False,0,1,0,True,1,0,0,1,0,0,0,True,0,0,0,0,0,0
3258,35000.0,49.5,3.0,0,False,False,0,11.28,0,0,2.64,0,0,False,1,1,0,0,0,0,0,False,0,0,1,False,0,0,0,1,0,0,1,False,0,0,1,0,0,0
3259,36000.0,44.0,2.0,0,False,False,0,12.45,0,0,2.99,0,0,False,1,1,0,0,1,0,0,False,0,0,0,True,0,0,0,1,0,0,1,False,0,0,0,0,0,0
3260,36000.0,44.0,2.0,0,False,False,0,11.3,0,0,2.64,0,0,False,0,1,0,0,0,0,0,True,0,1,1,True,1,0,0,1,0,0,1,False,0,0,1,0,0,1
3261,38000.0,35.0,1.0,0,False,False,0,14.65,0,0,2.64,0,0,False,1,1,0,0,0,0,0,False,0,1,1,False,0,0,0,1,0,0,0,False,0,0,1,0,0,1
3262,38000.0,46.0,2.0,0,False,False,0,14.4,0,0,2.64,0,0,False,0,1,0,0,0,0,0,False,0,1,1,True,0,0,0,1,0,0,0,True,0,0,1,0,0,1
3263,40000.0,47.0,2.0,0,False,False,0,12.07,0,0,2.48,0,0,False,1,0,0,0,1,0,0,False,0,1,0,True,1,0,0,1,0,1,0,False,0,0,0,0,0,0
3264,40000.0,44.9,2.0,0,False,False,0,12.55,0,0,2.48,0,0,False,1,0,0,0,1,0,0,False,0,1,0,True,1,0,0,1,0,1,0,True,0,0,0,0,0,0
3265,40000.0,45.0,2.0,0,False,False,0,13.99,0,0,2.64,0,0,True,1,1,0,0,1,0,0,False,0,1,0,True,1,0,0,1,0,0,0,False,0,0,0,0,0,0
3266,40000.0,45.0,2.0,0,False,False,0,12.51,0,0,2.99,0,0,True,1,1,0,0,1,0,0,False,0,1,0,True,1,0,0,1,0,0,0,False,0,0,0,0,0,0
3267,40000.0,42.0,1.0,0,False,False,0,12.43,0,0,2.99,0,0,False,0,1,0,0,1,0,0,True,0,1,0,True,0,0,0,1,0,0,0,False,0,0,0,0,0,1
3268,40000.0,64.0,3.0,0,False,False,0,14.49,0,0,2.64,0,0,True,1,1,0,0,0,0,0,False,0,1,1,True,0,0,0,1,0,0,1,True,0,0,1,0,0,0
3269,40000.0,44.0,1.0,0,False,False,0,11.44,0,0,2.99,0,0,True,0,0,0,0,1,0,1,False,0,1,0,True,0,0,0,1,0,0,0,False,0,0,0,0,0,0
3270,40000.0,38.0,1.0,0,True,False,0,14.02,0,1,2.99,0,0,False,0,0,0,0,1,0,0,False,0,1,0,True,0,1,0,1,0,0,0,False,0,0,0,0,0,1
3271,42000.0,38.0,1.0,0,False,False,0,13.9,0,0,2.74,0,0,False,0,1,0,0,1,0,0,False,0,1,0,True,0,0,0,1,0,0,1,False,0,0,0,0,0,1
3272,42666.0,59.0,2.0,0,False,False,0,14.23,0,0,2.7,0,0,False,1,1,0,0,0,0,0,False,0,0,1,True,0,0,0,1,0,0,0,False,0,0,1,0,0,1
3273,47000.0,37.0,2.0,0,False,False,0,13.28,0,0,2.99,0,0,False,1,0,0,0,0,0,0,False,1,0,1,False,0,0,0,0,0,0,1,False,0,0,1,0,0,0
3274,48000.0,62.0,2.0,0,False,False,0,11.8,0,0,2.74,0,0,False,1,0,0,0,0,0,0,False,0,0,1,False,0,1,0,1,0,0,0,False,0,0,1,0,0,0
3275,50000.0,50.0,2.0,0,True,False,0,12.41,0,0,2.48,0,0,False,0,1,0,0,1,0,0,False,0,1,0,False,1,0,0,1,0,0,0,False,0,0,0,0,0,0
3276,52000.0,55.0,2.0,0,True,False,0,13.96,0,0,2.64,0,0,True,0,1,0,0,0,0,0,True,0,1,1,True,1,0,0,1,0,0,1,False,0,0,1,0,0,1
3277,54500.0,40.0,2.0,0,False,False,0,13.38,0,0,2.99,0,0,False,1,0,0,1,1,0,0,False,1,0,0,True,0,0,0,1,0,0,1,False,0,0,0,0,0,0
3278,60000.0,75.0,3.0,0,True,False,0,11.79,0,0,2.99,0,0,True,1,1,0,1,1,0,0,False,0,0,0,True,0,0,0,1,0,0,0,False,0,0,0,0,0,0
3279,70000.0,76.0,3.0,0,True,False,0,13.5,0,0,2.99,0,0,True,0,1,0,0,0,0,0,True,0,1,1,True,1,0,0,1,0,0,1,False,0,0,1,0,0,0
3280,400000.0,150.0,5.0,0,False,True,0,13.5,0,1,2.99,0,0,True,0,1,0,0,0,0,0,False,0,0,1,False,0,0,1,1,0,0,0,False,0,0,0,0,0,0
3281,38000.0,40.1,2.0,0,False,False,0,14.16,0,0,2.99,0,0,False,1,0,0,0,0,0,0,False,0,0,1,False,0,0,0,1,0,0,1,False,0,0,1,0,0,0
3282,50000.0,45.0,2.0,0,True,False,0,12.13,0,0,2.99,0,0,True,0,1,0,0,1,0,0,True,0,1,0,True,1,0,0,1,0,0,1,False,0,0,0,0,0,0
3283,60000.0,76.0,2.0,0,False,False,0,14.43,0,0,2.7,0,0,False,0,0,0,0,1,0,0,False,0,0,0,True,1,1,0,1,0,0,0,True,0,0,0,0,0,0
3284,26000.0,13.0,1.0,0,False,False,0,12.96,0,0,2.99,0,0,False,1,0,0,0,1,0,0,False,0,0,0,False,0,0,0,1,0,0,0,False,0,0,0,0,0,0
3285,35000.0,32.2,1.0,0,True,False,0,14.35,0,0,2.64,0,0,False,0,1,0,0,1,0,0,False,0,1,0,True,0,0,0,1,0,0,0,False,0,0,0,0,0,0
3286,35000.0,46.0,2.0,0,False,False,0,14.33,0,0,2.64,0,0,False,0,1,0,0,1,0,0,False,0,0,0,True,0,0,0,1,0,0,0,False,0,0,0,0,0,0
3287,35000.0,38.0,1.0,0,False,False,0,13.42,0,0,2.48,0,0,False,1,1,0,0,1,0,0,False,0,1,0,True,0,0,0,1,0,0,0,False,0,0,0,0,0,0
3288,35000.0,38.0,1.0,0,False,False,0,11.91,0,0,2.99,0,0,False,1,1,0,0,1,0,0,False,0,0,0,False,1,0,0,1,0,0,0,False,0,0,0,0,0,0
3289,36000.0,45.0,2.0,0,False,False,0,13.82,0,0,2.64,0,0,False,1,1,0,0,1,0,0,False,0,1,0,True,0,0,0,1,0,0,0,False,0,0,0,0,0,0
3290,37000.0,44.0,2.0,0,False,False,0,13.71,0,0,2.64,0,0,False,1,0,0,0,1,0,0,False,0,1,0,True,0,0,0,1,0,1,0,False,0,0,0,0,0,0
3291,43000.0,45.0,2.0,0,False,False,0,14.08,0,0,2.64,0,0,False,1,0,0,0,1,0,0,False,0,0,0,False,1,0,0,1,0,0,0,False,0,0,0,0,0,0
3292,45000.0,45.2,2.0,0,False,False,0,14.08,0,1,2.64,0,0,False,0,1,0,0,1,0,0,False,0,0,0,True,0,0,0,1,0,0,0,False,0,0,0,0,0,0
3293,45000.0,62.0,2.0,0,True,True,0,13.81,0,0,2.74,0,0,True,0,1,0,1,1,0,0,False,0,0,0,True,0,0,0,1,0,0,1,False,0,0,0,0,0,1
3294,45000.0,65.0,2.0,0,False,False,0,11.82,0,0,2.74,0,0,False,0,1,0,0,1,0,0,False,0,0,0,False,0,0,0,1,0,0,0,False,0,0,0,0,0,1
3295,45000.0,55.0,2.0,0,False,False,0,14.4,0,0,2.99,0,0,False,0,0,0,0,0,0,0,False,0,1,1,False,0,1,0,1,0,0,1,False,0,0,1,0,0,1
3296,45000.0,44.0,2.0,0,False,False,0,12.53,0,0,2.99,0,0,False,1,0,0,0,1,0,0,True,0,0,0,True,1,0,0,1,0,0,0,False,0,0,0,0,0,0
3297,45000.0,44.8,2.0,0,False,False,0,14.34,0,0,2.55,0,0,False,1,1,0,0,1,0,0,False,0,1,0,True,1,0,0,1,0,0,0,False,0,0,0,0,0,0
3298,47000.0,52.0,2.0,0,True,False,0,13.12,0,0,2.99,0,0,True,0,0,0,1,0,0,0,True,0,0,1,False,0,0,0,1,0,0,1,False,0,0,1,0,0,0
3299,49999.0,63.0,2.0,0,True,False,0,11.91,0,1,2.99,0,0,True,0,1,0,1,1,0,0,True,0,0,0,True,0,0,0,1,0,0,1,False,0,0,0,0,0,0
3300,50000.0,68.0,2.0,0,False,False,0,13.19,0,0,2.99,0,0,False,1,0,0,0,1,0,1,False,0,0,0,True,0,0,0,1,0,0,0,False,0,0,0,0,0,0
3301,55000.0,45.0,2.0,0,False,False,0,12.69,0,0,2.48,0,0,False,0,1,0,0,1,0,0,False,0,0,0,True,0,0,0,1,0,0,0,False,0,0,0,0,0,0
3302,56000.0,50.0,3.0,0,False,False,0,11.3,0,0,2.64,0,0,False,1,1,0,0,0,0,0,False,0,1,1,True,0,0,0,1,0,0,1,True,0,0,1,0,0,0
3303,60000.0,56.0,3.0,0,False,True,0,12.94,1,0,2.48,0,0,False,0,1,0,0,0,0,0,False,0,0,0,True,0,0,1,1,0,0,0,False,0,0,0,0,0,0
3304,60000.0,55.0,2.0,0,False,False,0,12.37,0,0,2.75,0,0,False,1,1,0,0,0,0,0,False,0,0,1,True,0,0,0,1,0,0,0,False,0,0,1,0,0,0
3305,63000.0,64.0,2.0,0,False,False,0,11.91,0,0,2.99,0,0,True,0,0,0,0,0,0,0,False,0,1,1,True,0,1,0,1,0,0,0,False,0,0,1,0,0,1
3306,75000.0,88.0,3.0,0,True,True,0,11.36,0,1,2.99,0,1,True,0,0,0,0,1,0,0,True,0,1,0,True,0,1,0,1,0,0,0,True,0,0,1,0,0,1
3307,80000.0,57.5,2.0,0,True,False,0,13.19,0,0,2.99,0,0,True,0,0,0,0,0,0,0,False,1,0,1,True,0,0,0,1,0,0,0,False,0,0,1,0,0,0
3308,32000.0,44.0,2.0,0,False,False,0,12.64,0,0,2.48,0,0,False,0,1,0,0,1,0,0,False,0,0,0,False,0,0,0,1,0,0,0,False,0,0,0,0,0,0
3309,32000.0,30.5,1.0,0,False,False,0,11.86,0,1,2.48,0,0,False,0,1,0,0,1,0,0,False,0,1,0,False,1,0,0,1,0,0,0,False,0,0,0,0,0,0
3310,34000.0,35.5,1.0,0,False,False,0,10.59,0,0,2.64,0,0,False,1,1,0,0,1,0,0,False,0,0,0,False,1,0,0,1,0,0,0,False,0,0,0,0,0,1
3311,35000.0,39.0,1.0,0,False,False,0,13.5,0,0,2.99,0,0,False,1,1,0,0,1,0,0,False,0,0,0,False,0,0,0,1,0,0,1,False,0,0,0,0,0,0
3312,40000.0,40.0,1.0,0,True,False,0,13.53,0,0,2.99,0,0,True,0,1,0,0,1,0,0,False,0,0,0,False,0,0,0,1,0,0,0,False,0,0,0,0,0,0
3313,40000.0,38.0,1.0,0,True,False,0,13.5,0,0,2.99,0,0,True,0,1,0,0,1,0,0,False,0,0,0,True,0,0,0,1,0,0,1,True,0,0,0,0,0,1
3314,42000.0,47.0,2.0,0,False,False,0,14.39,0,0,2.64,0,0,False,1,1,0,0,1,0,0,False,0,0,0,False,0,0,0,1,0,0,0,True,0,0,0,0,0,0
3315,45000.0,44.7,2.0,0,False,False,0,11.29,0,0,2.64,0,0,False,1,1,0,0,0,0,0,True,0,1,1,True,1,0,0,1,0,0,1,False,0,0,1,0,0,0
3316,45000.0,38.1,1.0,0,False,False,0,13.9,0,1,2.74,0,0,True,0,1,0,0,1,0,0,False,0,1,0,False,1,0,0,1,0,0,1,False,0,0,0,0,0,0
3317,60000.0,68.0,2.0,0,False,False,0,13.19,0,0,2.99,0,0,False,0,0,0,0,0,0,1,False,0,1,1,False,1,0,0,1,0,0,0,True,0,0,1,0,0,0
3318,60000.0,42.1,1.0,0,True,False,0,14.6,0,0,2.99,0,0,True,0,0,0,0,1,0,0,False,0,0,0,True,0,1,0,0,0,0,0,False,0,1,0,0,0,0
3319,47000.0,47.0,2.0,0,False,False,0,13.63,0,0,2.64,0,0,False,1,1,0,0,1,0,0,False,0,0,0,True,0,0,0,0,0,0,1,True,0,1,0,0,0,0
3320,55000.0,70.0,2.0,0,True,False,0,14.17,0,0,2.99,0,0,False,1,0,0,1,1,0,0,False,0,0,0,True,1,1,0,0,0,0,0,True,0,1,1,0,0,0
3321,30000.0,40.0,1.0,0,False,False,0,13.71,0,0,2.74,0,0,False,1,1,0,0,1,0,0,False,0,1,0,False,1,0,0,0,0,0,1,False,0,1,0,0,0,1
3322,39000.0,40.0,1.0,0,False,False,0,12.93,0,0,2.64,0,1,False,0,0,0,0,1,0,0,False,1,0,0,True,0,0,0,0,0,0,1,False,0,1,0,0,0,0
3323,40000.0,40.0,1.0,0,True,False,0,13.16,0,0,2.64,0,0,True,1,1,0,0,0,0,0,False,0,1,1,False,1,0,0,0,0,0,0,True,0,1,1,0,0,0
3324,40000.0,52.0,2.0,0,False,False,0,13.64,0,0,2.99,0,0,False,1,1,0,0,0,0,0,False,0,1,1,True,0,0,0,0,0,0,0,False,0,1,1,0,0,0
3325,63000.0,85.0,2.0,0,True,False,0,12.99,0,1,2.64,0,0,True,0,1,0,0,0,0,0,False,0,1,1,True,0,0,0,0,0,0,1,False,0,1,1,0,0,1
3326,34000.0,37.0,1.0,0,False,False,0,13.61,0,0,2.99,0,0,False,0,0,0,0,0,0,0,False,0,1,1,True,1,1,0,0,0,0,0,False,0,1,1,0,0,0
3327,37000.0,37.0,1.0,0,False,False,0,13.95,0,0,2.99,0,0,False,0,1,0,0,1,0,0,False,0,0,0,True,0,0,0,0,0,0,0,False,0,1,0,0,0,1
3328,32000.0,36.0,1.0,0,False,False,0,13.54,0,0,2.99,0,0,False,0,1,0,0,0,0,0,False,0,1,1,True,0,0,0,0,0,0,0,False,0,1,1,0,0,0
3329,35000.0,38.0,1.0,0,False,False,0,13.94,0,0,2.64,0,0,False,1,1,0,0,1,0,0,False,0,1,0,True,1,0,0,0,0,0,1,False,0,1,0,0,0,0
3330,35000.0,40.0,2.0,0,False,False,0,13.79,0,0,2.99,0,0,False,1,0,0,0,1,0,0,False,0,0,0,True,0,0,0,0,0,0,1,True,0,1,0,0,0,0
3331,150000.0,130.0,4.0,0,True,True,0,13.13,1,1,2.64,0,0,True,0,1,0,1,0,0,0,False,0,0,0,True,1,0,0,0,0,0,1,False,0,1,0,0,0,0
3332,26000.0,34.0,1.0,0,False,False,0,14.1,0,0,2.64,0,0,False,1,1,0,0,1,0,0,False,0,1,0,True,1,0,0,0,0,0,1,True,0,1,0,0,0,0
3333,28000.0,40.0,1.0,0,False,False,0,13.82,0,0,2.99,0,0,False,1,0,0,0,0,0,0,True,0,1,1,True,1,1,0,0,0,0,1,True,0,1,1,0,0,1
3334,28000.0,36.0,1.0,0,False,False,0,13.54,0,0,2.7,0,0,False,1,1,0,1,1,0,0,False,0,0,0,True,0,0,0,0,0,0,0,True,0,1,0,0,0,0
3335,29000.0,36.0,1.0,0,False,False,0,13.61,0,0,2.64,0,0,False,1,1,0,0,1,0,0,False,0,1,0,True,0,0,0,0,0,0,1,False,0,1,0,0,0,0
3336,30000.0,38.5,1.0,0,False,False,0,14.06,0,0,2.75,0,0,False,1,1,0,0,1,0,0,False,0,1,0,True,0,0,0,0,0,0,1,False,0,1,0,0,0,0
3337,30000.0,38.0,1.0,0,False,False,0,13.14,0,0,2.64,0,0,False,1,0,0,0,0,0,0,False,1,1,1,True,0,0,0,0,0,0,0,True,0,1,1,0,0,1
3338,30000.0,39.0,1.0,0,False,False,0,13.72,0,0,2.64,0,0,False,1,1,0,0,1,0,0,False,0,1,0,True,1,0,0,0,0,0,1,False,0,1,0,0,0,1
3339,32000.0,38.0,1.0,0,False,False,0,13.98,0,0,2.74,0,0,False,1,1,0,0,1,0,0,False,0,0,0,True,1,0,0,0,0,0,1,False,0,1,0,0,0,1
3340,32000.0,35.9,1.0,0,False,False,0,13.01,0,0,2.99,0,0,False,1,1,0,1,0,0,0,False,0,0,1,True,0,0,0,0,0,0,1,False,0,1,1,0,0,0
3341,32000.0,20.0,0.0,0,False,False,0,14.56,0,0,2.99,0,0,False,1,0,0,0,1,0,0,False,1,1,0,False,0,0,0,0,0,0,1,False,0,1,0,0,0,0
3342,33000.0,43.0,1.0,0,False,False,0,12.96,0,0,2.64,0,0,False,1,0,0,0,0,0,0,True,1,0,1,False,0,0,0,0,0,0,0,True,0,1,1,0,0,0
3343,34000.0,33.0,1.0,0,False,False,0,13.75,0,0,2.6,0,0,False,0,1,0,0,0,0,0,False,0,0,1,False,0,0,0,0,0,0,1,False,0,1,1,0,0,0
3344,35000.0,38.0,1.0,0,False,False,0,14.09,0,0,2.7,0,0,True,0,1,0,0,1,0,0,False,0,1,0,False,0,0,0,0,0,0,1,False,0,1,0,0,0,1
3345,35000.0,40.0,1.0,0,False,False,0,12.96,0,0,2.64,0,0,False,1,0,0,0,0,0,0,False,1,0,1,True,1,0,0,0,0,0,0,False,0,1,1,0,0,0
3346,35000.0,55.0,2.0,0,False,False,0,14.09,0,0,2.99,0,0,False,1,1,0,0,0,0,0,False,0,1,1,True,0,0,0,0,0,0,1,True,0,1,1,0,0,1
3347,38000.0,42.0,2.0,0,False,False,0,13.39,0,0,2.64,0,0,False,1,0,0,0,1,0,0,False,0,0,0,True,0,0,0,0,0,1,1,False,0,1,0,0,0,0
3348,39000.0,40.0,1.0,0,False,False,0,13.09,0,0,2.64,0,0,True,1,0,0,0,1,0,0,False,1,0,0,True,0,0,0,0,0,0,0,False,0,1,0,0,0,0
3349,40000.0,42.0,1.0,0,False,False,0,14.7,0,0,2.75,0,0,False,0,0,0,0,1,0,0,False,0,0,0,False,1,1,0,0,0,0,0,False,0,1,0,0,0,0
3350,42000.0,38.0,1.0,0,False,False,0,14.67,0,0,2.7,0,0,False,1,0,0,0,1,0,0,False,0,1,0,False,0,1,0,0,0,0,1,True,0,1,0,0,0,0
3351,43000.0,45.0,2.0,0,False,False,0,13.79,0,0,2.5,0,0,False,1,1,0,0,0,0,0,False,0,0,1,True,1,0,0,0,0,0,0,False,0,1,1,0,0,0
3352,43000.0,40.6,1.0,0,False,False,0,13.11,0,0,2.64,0,0,True,0,1,0,0,0,0,0,False,0,0,1,True,0,0,0,0,0,0,0,False,0,1,1,0,0,0
3353,45000.0,54.0,2.0,0,False,False,0,12.93,0,0,2.99,0,0,False,1,1,0,0,1,0,0,False,0,0,0,True,0,0,0,0,0,0,0,True,0,1,0,0,0,0
3354,45000.0,47.0,2.0,0,False,False,0,13.84,0,0,2.99,0,0,True,0,0,0,0,0,0,0,False,0,0,1,False,0,0,0,0,0,0,0,False,0,1,1,0,0,1
3355,45000.0,60.0,2.0,0,False,False,0,13.7,0,0,2.99,0,0,False,0,1,0,0,1,0,0,True,0,0,0,True,0,0,0,0,0,0,1,False,0,1,0,0,0,0
3356,45000.0,52.0,2.0,0,False,False,0,13.15,0,0,2.99,0,0,False,0,1,0,0,0,0,0,False,0,1,1,False,0,0,0,0,0,0,1,False,0,1,1,0,0,0
3357,45000.0,39.0,1.0,0,False,False,0,13.37,0,0,2.64,0,0,False,0,0,0,0,0,0,0,False,1,0,1,True,0,0,0,0,0,0,0,False,0,1,1,0,0,1
3358,45000.0,60.0,3.0,0,False,True,0,13.56,0,0,2.99,0,0,False,1,0,0,0,1,0,0,False,0,1,0,True,0,0,0,0,0,0,0,False,0,1,0,0,0,0
3359,47000.0,62.0,2.0,0,True,True,0,14.09,0,0,2.99,0,0,True,0,1,0,0,0,0,0,False,0,1,1,True,0,0,0,0,0,0,0,False,0,1,1,0,0,0
3360,48000.0,44.0,1.0,0,True,True,0,13.82,0,0,2.99,0,0,True,0,1,0,0,1,0,0,False,0,1,0,False,0,0,0,0,0,0,1,False,0,1,0,0,0,0
3361,50000.0,50.0,2.0,0,False,False,0,14.05,0,0,2.6,0,0,False,0,1,0,0,0,0,0,False,0,1,1,False,0,0,0,0,0,0,1,True,0,1,1,0,0,1
3362,50000.0,60.0,3.0,0,False,True,0,13.42,0,0,2.99,0,0,False,0,1,0,1,1,0,0,False,0,0,0,False,1,0,0,0,0,0,0,True,0,1,0,0,0,1
3363,50000.0,77.0,3.0,0,False,False,0,13.37,0,0,2.64,0,0,False,1,1,0,0,0,0,0,False,0,1,1,False,0,0,0,0,0,0,0,True,0,1,1,0,0,1
3364,50000.0,64.0,2.0,0,False,False,0,14.06,0,0,2.8,0,0,True,0,0,0,1,0,0,0,False,0,0,1,True,1,1,0,0,0,0,0,False,0,1,1,0,0,0
3365,53000.0,76.4,3.0,0,False,False,0,13.95,0,0,2.99,0,0,True,1,1,0,0,1,0,0,False,0,0,0,False,0,0,0,0,0,0,0,False,0,1,0,0,0,0
3366,55000.0,57.0,2.0,0,False,False,0,13.29,0,0,2.7,0,0,True,0,1,0,0,0,0,0,False,0,1,1,False,0,0,0,0,0,0,0,False,0,1,1,0,0,1
3367,55000.0,68.0,2.0,0,False,False,0,13.51,0,0,2.99,0,0,False,1,0,0,0,0,0,0,False,0,1,1,True,1,1,0,0,0,0,1,True,0,1,1,0,0,0
3368,59000.0,63.0,2.0,0,False,False,0,13.42,0,0,2.99,0,0,False,0,1,0,0,0,0,0,False,0,0,1,False,0,0,0,0,0,0,1,False,0,1,1,0,0,0
3369,60000.0,58.0,3.0,0,True,False,0,14.6,0,0,2.6,0,0,True,0,0,0,0,1,0,0,False,0,0,0,False,0,0,0,0,0,1,0,True,0,1,0,0,0,0
3370,60000.0,74.0,3.0,0,False,True,0,13.69,0,0,2.6,0,0,False,0,1,0,0,0,0,0,False,0,0,1,False,0,0,0,0,0,0,1,False,0,1,1,0,0,0
3371,60000.0,78.0,3.0,0,False,False,0,14.09,0,0,2.99,0,0,False,1,0,0,0,0,0,0,False,0,1,1,False,0,1,0,0,0,0,0,True,0,1,1,0,0,0
3372,67000.0,42.0,1.0,0,False,False,0,14.7,0,0,2.99,0,0,True,0,0,0,0,1,0,0,False,0,0,0,False,0,1,0,0,0,0,0,False,0,1,0,0,0,0
3373,75000.0,72.0,3.0,0,True,True,0,14.17,1,0,2.99,0,0,True,0,1,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,0,1,False,0,1,0,0,0,0
3374,28000.0,39.0,1.0,0,False,False,0,13.14,0,0,2.64,0,0,True,1,0,0,0,0,0,0,True,1,1,1,True,1,0,0,0,0,0,0,False,0,1,1,0,0,0
3375,29000.0,37.0,1.0,0,False,False,0,13.95,0,0,2.74,0,0,False,1,1,0,0,1,0,0,False,0,1,0,True,0,0,0,0,0,0,1,False,0,1,0,0,0,1
3376,30000.0,35.0,1.0,0,False,False,0,14.25,0,0,2.64,0,0,False,1,0,0,0,1,0,0,False,1,1,0,False,0,0,0,0,0,0,0,False,0,1,0,0,0,0
3377,30000.0,32.0,1.0,0,False,False,0,13.84,0,0,2.99,0,0,False,1,0,0,0,1,0,0,False,1,0,0,False,1,0,0,0,0,0,0,False,0,1,0,0,0,0
3378,30000.0,35.0,1.0,0,False,False,0,13.12,0,0,2.99,0,0,False,1,1,0,0,1,0,0,True,0,1,0,True,1,0,0,0,0,0,1,False,0,1,0,0,0,0
3379,30000.0,35.0,1.0,0,False,False,0,14.03,0,0,2.64,0,0,False,1,1,0,0,1,0,0,True,0,0,0,True,1,0,0,0,0,0,0,False,0,1,0,0,0,0
3380,30000.0,36.0,1.0,0,False,False,0,14.07,0,0,2.99,0,0,False,1,1,0,0,0,0,0,False,0,0,1,True,0,0,0,0,0,0,0,False,0,1,1,0,0,1
3381,30000.0,41.0,1.0,0,False,False,0,13.8,0,0,2.74,0,0,False,0,1,0,0,1,0,0,True,0,1,0,True,1,0,0,0,0,0,1,False,0,1,0,0,0,1
3382,32000.0,36.0,1.0,0,False,False,0,14.6,0,0,2.64,0,0,False,0,0,0,0,1,0,0,False,0,1,0,False,0,0,0,0,0,1,1,False,0,1,0,0,0,1
3383,33000.0,35.0,1.0,0,False,False,0,13.98,0,0,2.64,0,0,False,1,1,0,0,1,0,0,True,0,1,0,True,1,0,0,0,0,0,1,True,0,1,0,0,0,1
3384,33000.0,40.0,1.0,0,False,False,0,14.08,0,0,2.75,0,0,False,1,1,0,0,1,0,0,True,0,1,0,True,1,0,0,0,0,0,1,False,0,1,0,0,0,1
3385,35000.0,36.0,2.0,0,True,False,0,13.43,0,0,2.64,0,0,True,1,0,0,0,1,0,0,False,0,0,0,True,0,0,0,0,0,1,1,False,0,1,0,0,0,0
3386,35000.0,34.1,1.0,0,False,False,0,14.75,0,0,2.7,0,0,False,0,1,0,0,1,0,0,False,0,1,0,False,1,0,0,0,0,0,1,False,0,1,0,0,0,0
3387,36000.0,52.0,2.0,0,False,False,0,13.35,0,0,2.48,0,0,False,1,0,0,0,0,0,0,False,0,1,1,False,1,0,0,0,0,1,1,False,0,1,1,0,0,0
3388,37000.0,45.0,2.0,0,False,False,0,13.59,0,0,2.5,0,0,False,1,0,0,0,0,0,0,False,1,0,1,False,0,0,0,0,0,0,0,True,0,1,1,0,0,0
